id,organizationId,departmentId,teamId,role,tenureMonths,engagementScore,culturalContributions,recognitionsReceived,recognitionsGiven,lastActiveDate,createdAt,updatedAt
1ad19317-e83c-c730-dd23-0f1a0fcbfd86,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,007addd6-6e3d-4357-8aca-f05fdecdf24e,6cb85d31-77c0-450a-b0fd-bb36b9f2b604,Director,160,71.9,17,26,10,2025-11-09T20:33:44.198937,2012-09-26T20:33:44.198940,2025-11-17T20:33:44.198942
37714f06-61aa-3403-c64d-6fa7e2245569,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,f720aefd-80f4-4741-983b-28e1a372a940,a24877f3-572a-4417-ad7b-d580e0f5a0aa,Senior Manager,198,84.8,21,25,7,2025-11-03T20:33:44.198966,2009-08-13T20:33:44.198968,2025-11-17T20:33:44.198970
2414cffe-62e8-eb63-5364-fa4d0e79902e,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,d7d41c03-3c0a-465b-991c-b59c064b53fa,4f7cd06f-225e-4e84-ade4-270ecccaaf1a,Manager,29,91.6,46,21,25,2025-10-18T20:33:44.198994,2023-07-01T20:33:44.198997,2025-11-17T20:33:44.198999
ceaa7648-e1b3-5775-7765-5876e315de61,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,007addd6-6e3d-4357-8aca-f05fdecdf24e,80bd3019-054a-477a-ae9b-8b0e911fe6b4,Senior Director,59,40.8,34,3,29,2025-11-06T20:33:44.199023,2021-01-12T20:33:44.199025,2025-11-17T20:33:44.199028
c8fd76c9-d492-c38b-2e00-80bdf33043b7,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,ed2e361d-08cf-4d89-8eb7-02052e17e7b4,147da147-bfb8-4f1c-948d-50e62fdf18bd,Director,93,46.5,14,15,1,2025-10-29T20:33:44.199052,2018-03-29T20:33:44.199055,2025-11-17T20:33:44.199061
84c3fb7a-1cf7-4f0f-d8f4-8551af7ad849,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,007addd6-6e3d-4357-8aca-f05fdecdf24e,71b4b582-30ee-40c0-8f6b-29c6d00ad62b,Manager,53,78.9,40,26,29,2025-10-19T20:33:44.199088,2021-07-11T20:33:44.199091,2025-11-17T20:33:44.199093
53bbdfb7-a8e5-73ae-5418-1a25619f43f1,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,ed2e361d-08cf-4d89-8eb7-02052e17e7b4,3b3ebb31-cf05-4442-8b84-3b096bd5dd3e,Senior Contributor,105,48.4,2,9,31,2025-11-14T20:33:44.199128,2017-04-03T20:33:44.199131,2025-11-17T20:33:44.199134
4b7cc8e3-4770-3eb9-6bf8-86b7ef7d5d57,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,d7d41c03-3c0a-465b-991c-b59c064b53fa,c40c083e-7fd1-435d-8a7d-a2395ac1c5bb,C-Level,41,48.1,29,11,34,2025-11-04T20:33:44.199163,2022-07-06T20:33:44.199165,2025-11-17T20:33:44.199168
88bb363d-aad4-40f1-be6a-b1b19564a80e,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,5bd79c11-1f6b-45c7-8e71-27911410fe55,162e5aa0-c5f3-4905-bfd3-5e895d45b149,Team Lead,124,93.1,41,3,31,2025-10-29T20:33:44.199192,2015-09-11T20:33:44.199194,2025-11-17T20:33:44.199196
41b54c1c-7dd5-b1bd-4c9d-dfeabde9de54,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,60230a8d-1608-434c-b149-8dbca9a7301c,552f1701-ad59-4394-928d-47a0bc29234a,Senior Manager,183,42.0,23,6,28,2025-11-03T20:33:44.199220,2010-11-06T20:33:44.199223,2025-11-17T20:33:44.199225
c9f8ab8b-7985-b247-b89f-1a3e2a12b814,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,8c802c61-3bef-4c64-8842-37a093ebd2f5,26d0b59e-1c12-4305-9772-b36bc011736b,Senior Contributor,153,98.9,23,17,22,2025-11-16T20:33:44.199253,2013-04-24T20:33:44.199256,2025-11-17T20:33:44.199259
d938ff9a-326f-d1a0-2b6e-1390e2b4240b,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,60230a8d-1608-434c-b149-8dbca9a7301c,60222a7e-552a-485f-a35b-916ee367692a,Senior Contributor,46,96.9,29,2,13,2025-10-28T20:33:44.199285,2022-02-06T20:33:44.199288,2025-11-17T20:33:44.199290
c72538c5-cc9f-5ad9-1c12-7b5bdd16d7b5,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,5bd79c11-1f6b-45c7-8e71-27911410fe55,356d30dc-c096-47d0-8163-77d8bc9161ca,Individual Contributor,201,87.2,15,4,36,2025-11-11T20:33:44.199316,2009-05-15T20:33:44.199318,2025-11-17T20:33:44.199320
b615b7d5-475c-badf-d6a5-5ad11cd1d853,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,d7d41c03-3c0a-465b-991c-b59c064b53fa,b41c9eff-cd55-4813-a2da-08bcdb31a1cf,C-Level,146,52.4,13,26,14,2025-11-07T20:33:44.199344,2013-11-20T20:33:44.199347,2025-11-17T20:33:44.199349
03bae4a5-7106-af24-be38-9c266dc58d33,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,1f436dfd-fea0-4fed-a6da-3754b2056395,235e2d54-1cfc-455a-97c0-d10d568f4ef1,Individual Contributor,135,56.6,9,4,34,2025-11-09T20:33:44.199374,2014-10-16T20:33:44.199377,2025-11-17T20:33:44.199379
c6fa6ae8-9daa-f5d0-82c4-6aa83a7efc9a,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,1f436dfd-fea0-4fed-a6da-3754b2056395,c9c337b8-21e0-4375-8bdc-515896a35449,Individual Contributor,25,47.9,22,25,15,2025-10-30T20:33:44.199417,2023-10-29T20:33:44.199419,2025-11-17T20:33:44.199422
ec006c6b-380a-b95c-2db5-2b15837efd57,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,cf9519f5-92ec-45a6-90fa-06b83a4f0bed,2f2428ea-fb35-4506-93f9-33d32241f03c,Senior Manager,10,43.1,47,13,33,2025-11-14T20:33:44.199445,2025-01-21T20:33:44.199447,2025-11-17T20:33:44.199449
b379c080-2372-abe8-a3d3-177fea745106,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,d7d41c03-3c0a-465b-991c-b59c064b53fa,db30cc77-95f7-497f-970a-e78c31a76e09,Director,75,70.8,6,14,32,2025-11-10T20:33:44.199473,2019-09-20T20:33:44.199476,2025-11-17T20:33:44.199478
aaa47d3c-3f81-e668-e97a-dd444cd48232,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,5bd79c11-1f6b-45c7-8e71-27911410fe55,f56e22b1-586d-40b5-a816-3f60e3496a52,C-Level,16,58.1,41,30,1,2025-11-16T20:33:44.199501,2024-07-25T20:33:44.199504,2025-11-17T20:33:44.199506
52f71c11-efac-2fa0-306a-a0878b9d3a73,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,f720aefd-80f4-4741-983b-28e1a372a940,d567156e-e14b-45b0-841c-c528fa6baa3b,Senior Director,151,81.2,31,22,28,2025-11-15T20:33:44.199529,2013-06-23T20:33:44.199532,2025-11-17T20:33:44.199534
0e009a0a-f84d-2279-382e-ec01f1023cb6,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,d7d41c03-3c0a-465b-991c-b59c064b53fa,a1661457-993e-4179-be26-5c6b81abe14d,Team Lead,52,43.9,17,19,40,2025-10-30T20:33:44.199557,2021-08-10T20:33:44.199560,2025-11-17T20:33:44.199562
7a4f1663-6c3b-074d-3be4-3c3ca58451a0,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,007addd6-6e3d-4357-8aca-f05fdecdf24e,74786622-6d0c-4a48-a8f7-9623b11f7640,Senior Director,118,99.7,33,9,29,2025-11-01T20:33:44.199585,2016-03-09T20:33:44.199588,2025-11-17T20:33:44.199590
f45210bb-07e2-ca71-7474-5599883e5e99,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,5bd79c11-1f6b-45c7-8e71-27911410fe55,9c11ec51-91ff-47e2-8f6d-bb99f2ddc8ee,Senior Contributor,68,91.2,41,28,35,2025-10-25T20:33:44.199617,2020-04-17T20:33:44.199620,2025-11-17T20:33:44.199622
f1bde0b5-f1ec-dc38-dfd4-8e93ca904af2,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,8c802c61-3bef-4c64-8842-37a093ebd2f5,fb39f1b8-da98-4831-b9eb-d1045f3e7e1d,Manager,68,64.8,29,12,26,2025-10-25T20:33:44.199645,2020-04-17T20:33:44.199648,2025-11-17T20:33:44.199650
e420b5f5-f4c4-84ea-63e6-ef47a7c36837,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,d7d41c03-3c0a-465b-991c-b59c064b53fa,de21cddb-8a9a-4b7d-be80-45d3d9d7f6fb,Director,51,79.9,23,30,9,2025-10-27T20:33:44.199673,2021-09-09T20:33:44.199676,2025-11-17T20:33:44.199678
c9a9bd67-0800-4c46-80be-c550fcbfe694,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,f720aefd-80f4-4741-983b-28e1a372a940,0c65923b-cd14-43cb-bcc2-85fa78b38edc,Senior Contributor,20,45.6,6,23,23,2025-10-23T20:33:44.199706,2024-03-27T20:33:44.199709,2025-11-17T20:33:44.199712
4264e0fa-3f74-aa72-249b-46974370d757,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,1f436dfd-fea0-4fed-a6da-3754b2056395,6eca1135-9e00-42c7-9d59-e554fd346d2c,C-Level,88,73.7,42,3,26,2025-11-06T20:33:44.199737,2018-08-26T20:33:44.199739,2025-11-17T20:33:44.199741
fa826a03-bf1d-1b77-c1ee-8a6bda7c8240,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,60230a8d-1608-434c-b149-8dbca9a7301c,76e04839-3d34-402b-96fd-5a760fcd8b7e,Individual Contributor,157,98.1,38,9,22,2025-11-14T20:33:44.199766,2012-12-25T20:33:44.199768,2025-11-17T20:33:44.199770
70900133-3a29-25cc-2710-dead7f8bf450,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,5bd79c11-1f6b-45c7-8e71-27911410fe55,5d3f6f7d-c3d0-4fab-82ff-33c57ccb8ea4,Team Lead,80,79.4,14,27,6,2025-11-06T20:33:44.199794,2019-04-23T20:33:44.199796,2025-11-17T20:33:44.199798
44a3ca72-e03b-5a75-9467-b0889a3d7ed2,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,007addd6-6e3d-4357-8aca-f05fdecdf24e,f4902944-50eb-4257-9cdc-1b9849cab88b,Senior Manager,59,74.4,27,27,35,2025-10-24T20:33:44.199823,2021-01-12T20:33:44.199826,2025-11-17T20:33:44.199828
259d2aec-c15b-0089-3f93-3e7f8e5e4a22,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,5bd79c11-1f6b-45c7-8e71-27911410fe55,ba30b42f-d1fa-45e9-80c7-de6a4dd5d9b4,C-Level,98,41.6,42,26,17,2025-11-17T20:33:44.199850,2017-10-30T20:33:44.199853,2025-11-17T20:33:44.199855
ff08d743-9b11-7fc2-bd38-104ac774b4de,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,1f436dfd-fea0-4fed-a6da-3754b2056395,73f4328d-8865-424b-bd78-0d2141a092e7,Senior Manager,46,95.3,22,0,11,2025-10-21T20:33:44.199878,2022-02-06T20:33:44.199881,2025-11-17T20:33:44.199883
922fbad6-1d46-97c3-8277-2fcc5db973be,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,1f436dfd-fea0-4fed-a6da-3754b2056395,2f19afa4-da20-4631-a938-d58d634e556b,Senior Director,90,44.2,47,20,1,2025-11-15T20:33:44.199906,2018-06-27T20:33:44.199909,2025-11-17T20:33:44.199912
b84cfa8b-db2b-4e08-852e-5a29d8a4a3c2,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,007addd6-6e3d-4357-8aca-f05fdecdf24e,c4e1cf4c-d2f7-4c14-9607-b72e96702e91,Senior Director,38,67.2,10,11,19,2025-10-25T20:33:44.199934,2022-10-04T20:33:44.199937,2025-11-17T20:33:44.199939
07f0b14a-7cef-83c3-2cb9-33d0f0402315,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,cf9519f5-92ec-45a6-90fa-06b83a4f0bed,d130135d-83d8-41e6-97c0-65eb2223b11b,Senior Contributor,132,93.0,9,5,39,2025-11-16T20:33:44.199965,2015-01-14T20:33:44.199968,2025-11-17T20:33:44.199970
e1c77c29-05f6-8850-6ca1-5c24a045fc09,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,d7d41c03-3c0a-465b-991c-b59c064b53fa,c49fbf9f-7f37-4312-9d44-b4b35bec2620,Senior Director,46,69.1,28,13,17,2025-11-11T20:33:44.200008,2022-02-06T20:33:44.200011,2025-11-17T20:33:44.200014
23acc905-8bb8-7548-adec-d14e9df5ce4d,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,007addd6-6e3d-4357-8aca-f05fdecdf24e,344f83ad-175e-4dd2-8355-3c6a455c44f7,Senior Director,26,46.7,43,21,37,2025-11-02T20:33:44.200043,2023-09-29T20:33:44.200048,2025-11-17T20:33:44.200050
a9515804-b2c5-cd95-95df-602befc8b7ab,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,007addd6-6e3d-4357-8aca-f05fdecdf24e,e7ce3c47-f0f0-4edd-a0f9-2a45b7f174da,Individual Contributor,108,53.2,38,1,0,2025-11-11T20:33:44.200075,2017-01-03T20:33:44.200078,2025-11-17T20:33:44.200080
9735d1f3-20c5-8e5b-2001-299009c4b5a5,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,ed2e361d-08cf-4d89-8eb7-02052e17e7b4,8094f1f4-98fc-441a-bda7-d115b1a32c7c,Team Lead,186,85.8,18,10,7,2025-11-17T20:33:44.200103,2010-08-08T20:33:44.200106,2025-11-17T20:33:44.200112
89d822ee-0949-4ccd-d33a-42b87ae139c1,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,f720aefd-80f4-4741-983b-28e1a372a940,c2b126c2-c102-463a-8165-304af0d9249e,Team Lead,125,47.8,34,22,14,2025-11-01T20:33:44.200151,2015-08-12T20:33:44.200155,2025-11-17T20:33:44.200157
7206ef1c-0847-fb81-fa54-e990e8e7645f,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,007addd6-6e3d-4357-8aca-f05fdecdf24e,95c05ea0-f4d8-4fd8-9c59-80cc9f0c97fe,Director,147,44.3,47,1,27,2025-11-17T20:33:44.200183,2013-10-21T20:33:44.200186,2025-11-17T20:33:44.200188
c4385bf6-678a-c03a-b780-8266d2999750,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,f720aefd-80f4-4741-983b-28e1a372a940,c212fc44-8440-4899-8a2b-ab58b4bd73db,Director,176,74.5,36,12,40,2025-11-04T20:33:44.200215,2011-06-04T20:33:44.200218,2025-11-17T20:33:44.200220
8763d147-f7c3-43c6-a4a0-4a12b58b62e7,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,ed2e361d-08cf-4d89-8eb7-02052e17e7b4,5864deef-c2a4-4924-944a-52c3c859700d,Individual Contributor,26,98.0,10,25,39,2025-11-03T20:33:44.200246,2023-09-29T20:33:44.200248,2025-11-17T20:33:44.200249
6eab6024-31e8-ba98-6480-4a71afe39406,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,cf9519f5-92ec-45a6-90fa-06b83a4f0bed,1de12edb-5593-4c2b-9a52-7f879a4398eb,Senior Contributor,23,54.6,37,12,33,2025-11-15T20:33:44.200262,2023-12-28T20:33:44.200263,2025-11-17T20:33:44.200265
eaa76028-667f-b403-a745-cfd5af5a1e5b,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,60230a8d-1608-434c-b149-8dbca9a7301c,0472f76b-ab4d-4fd4-8135-94ae6253436a,Director,158,53.3,49,5,4,2025-11-01T20:33:44.200280,2012-11-25T20:33:44.200282,2025-11-17T20:33:44.200284
639ea6e0-a12a-a60b-96e1-d442dc4e3bb3,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,d7d41c03-3c0a-465b-991c-b59c064b53fa,7cc8f091-1de3-467d-ad0a-48e5b454e71d,Manager,84,94.4,22,11,9,2025-11-10T20:33:44.200307,2018-12-24T20:33:44.200309,2025-11-17T20:33:44.200310
d8f7140f-e291-f852-82fa-1331fb3887ff,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,d7d41c03-3c0a-465b-991c-b59c064b53fa,0c1232fa-22f5-48d9-8868-8077a6e9f5a1,Manager,30,50.4,9,24,4,2025-11-12T20:33:44.200321,2023-06-01T20:33:44.200323,2025-11-17T20:33:44.200324
2eda6140-7076-792f-c385-ccc88536866d,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,f720aefd-80f4-4741-983b-28e1a372a940,8acaf456-8a01-473b-93a5-bee9396494ce,VP,73,80.9,36,20,40,2025-10-29T20:33:44.200335,2019-11-19T20:33:44.200337,2025-11-17T20:33:44.200338
47376583-109a-eca1-dbbd-9802aff2eeb8,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,cf9519f5-92ec-45a6-90fa-06b83a4f0bed,5a4bfd74-d35b-4cc0-90b2-fc6c5540464f,Director,156,49.1,4,15,28,2025-10-28T20:33:44.200349,2013-01-24T20:33:44.200351,2025-11-17T20:33:44.200352
11435b4c-110d-e6bd-1744-694eb9e6e085,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,ed2e361d-08cf-4d89-8eb7-02052e17e7b4,c1488639-7471-45df-9f10-d9b18ca01d3a,Individual Contributor,137,61.1,4,9,29,2025-11-03T20:33:44.200364,2014-08-17T20:33:44.200366,2025-11-17T20:33:44.200367
42d4cb63-fb17-0d70-fb73-e92634ff2b57,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,608513f1-0dde-4227-ab3f-13865381afed,9737689e-238a-48b5-b330-5850adab285f,Senior Manager,18,44.6,5,19,38,2025-11-01T20:33:44.200379,2024-05-26T20:33:44.200381,2025-11-17T20:33:44.200382
ad47e0a6-6169-9204-2735-66580138da79,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,60230a8d-1608-434c-b149-8dbca9a7301c,370bf477-d7a7-447a-bb6d-7ba8b0150a4e,C-Level,73,97.3,47,28,2,2025-11-03T20:33:44.200393,2019-11-19T20:33:44.200395,2025-11-17T20:33:44.200396
edde7ef0-fd9f-a606-cb00-a39eb48f45ca,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,5bd79c11-1f6b-45c7-8e71-27911410fe55,753c5cc6-8ba3-4497-8c74-ebacfcc617b1,Director,105,76.3,32,4,3,2025-11-03T20:33:44.200407,2017-04-03T20:33:44.200409,2025-11-17T20:33:44.200410
19699a77-bc76-54e6-8fee-ccd3e23b5efe,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,d7d41c03-3c0a-465b-991c-b59c064b53fa,bab70cb5-e1e9-48ef-8189-5b0850adc13b,Director,141,98.9,5,16,11,2025-11-16T20:33:44.200421,2014-04-19T20:33:44.200422,2025-11-17T20:33:44.200424
af51eeec-dd95-b205-10ed-8e42ca7676a6,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,8c802c61-3bef-4c64-8842-37a093ebd2f5,327b7b6e-be1b-4ed8-9130-79f9c700a5bb,VP,117,71.4,39,5,23,2025-11-06T20:33:44.200434,2016-04-08T20:33:44.200436,2025-11-17T20:33:44.200437
3653c12e-d02f-278c-a5b2-cd0754daee4d,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,ed2e361d-08cf-4d89-8eb7-02052e17e7b4,cc4f970d-5dd8-4d0c-9828-7cb7be40144a,Director,62,80.7,3,25,40,2025-10-28T20:33:44.200451,2020-10-14T20:33:44.200453,2025-11-17T20:33:44.200456
8fa8f434-0be6-14f4-9085-f0a6c7759fb8,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,cf9519f5-92ec-45a6-90fa-06b83a4f0bed,d4795fce-3cc4-433c-bcfc-756c91d14aa4,Senior Contributor,20,73.5,24,9,16,2025-10-25T20:33:44.200467,2024-03-27T20:33:44.200469,2025-11-17T20:33:44.200470
b1ffe4ca-fceb-0b4b-7d94-b839d18e961b,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,5bd79c11-1f6b-45c7-8e71-27911410fe55,68a3e06e-2552-45a1-b769-51595b19a034,Director,159,44.9,42,4,22,2025-11-08T20:33:44.200481,2012-10-26T20:33:44.200483,2025-11-17T20:33:44.200484
0f629cf4-340d-659e-d122-40a5bd1d7517,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,60230a8d-1608-434c-b149-8dbca9a7301c,fdd121f6-dbac-4daa-bb99-cae90208497a,Senior Contributor,27,58.6,24,20,21,2025-10-22T20:33:44.200499,2023-08-30T20:33:44.200501,2025-11-17T20:33:44.200502
41f68423-cf28-f277-8498-35c991c2c44b,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,1f436dfd-fea0-4fed-a6da-3754b2056395,e35a778e-4c44-4c41-a37d-9f7256dc5646,C-Level,109,45.6,42,13,32,2025-11-06T20:33:44.200513,2016-12-04T20:33:44.200515,2025-11-17T20:33:44.200517
627f0ddd-c975-617b-5f6c-c632ba24d4c1,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,608513f1-0dde-4227-ab3f-13865381afed,bef9fa4b-1da3-477e-becf-1fb62f0582a9,Team Lead,58,97.1,21,30,31,2025-11-11T20:33:44.200528,2021-02-11T20:33:44.200530,2025-11-17T20:33:44.200531
d46ccfd7-33d2-a937-5371-71bace6f34ba,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,8c802c61-3bef-4c64-8842-37a093ebd2f5,6f4b43b5-0a93-458f-8adf-9d8de1c44db7,Team Lead,238,44.6,50,3,32,2025-10-24T20:33:44.200542,2006-05-01T20:33:44.200544,2025-11-17T20:33:44.200545
51cf9d73-1106-8040-1115-733dc66f430e,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,007addd6-6e3d-4357-8aca-f05fdecdf24e,d3ce7c3e-1a2b-49d3-9acf-7e2bdd2fffdc,C-Level,147,42.3,21,28,39,2025-11-13T20:33:44.200556,2013-10-21T20:33:44.200558,2025-11-17T20:33:44.200559
5a3ff71e-1cd3-4c8b-8ee6-d0cae002b176,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,5bd79c11-1f6b-45c7-8e71-27911410fe55,f271111f-cce3-48b3-b7c0-40cc4cafa0dc,Team Lead,60,50.9,44,24,39,2025-10-23T20:33:44.200570,2020-12-13T20:33:44.200571,2025-11-17T20:33:44.200573
16909139-e50b-d666-30df-446f784a87b8,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,1f436dfd-fea0-4fed-a6da-3754b2056395,cb86c9bf-770c-48c4-b8ba-af8e48b8843f,Individual Contributor,120,64.7,43,23,15,2025-11-03T20:33:44.200584,2016-01-09T20:33:44.200585,2025-11-17T20:33:44.200587
42eedb27-4d98-c13a-f186-03c3712df8f9,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,5bd79c11-1f6b-45c7-8e71-27911410fe55,72ed0dd4-c0a0-4f13-b88a-2b46954fce1b,VP,47,54.0,15,9,30,2025-10-20T20:33:44.200601,2022-01-07T20:33:44.200603,2025-11-17T20:33:44.200604
e4be7e5c-41d5-7bb1-b832-ec8f6b53c220,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,8c802c61-3bef-4c64-8842-37a093ebd2f5,81e58b65-a676-443f-a39f-1d0fd14e89d6,VP,59,67.7,18,24,24,2025-11-01T20:33:44.200615,2021-01-12T20:33:44.200617,2025-11-17T20:33:44.200618
0c921ecf-8030-41f7-0a24-434e4f3ab5e9,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,007addd6-6e3d-4357-8aca-f05fdecdf24e,008a7040-38ed-4206-a3fa-3fc31c3e53f6,Team Lead,66,89.0,38,4,16,2025-11-16T20:33:44.200630,2020-06-16T20:33:44.200632,2025-11-17T20:33:44.200633
7c4c691f-c26c-64a0-fbaa-99722893bfda,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,f720aefd-80f4-4741-983b-28e1a372a940,4a89926c-5c6c-4623-afd8-abec729cd039,C-Level,159,96.1,45,27,33,2025-10-21T20:33:44.200644,2012-10-26T20:33:44.200646,2025-11-17T20:33:44.200647
0975a6fc-e0f6-d65c-aa73-5836c980e831,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,d7d41c03-3c0a-465b-991c-b59c064b53fa,104ab7e9-41de-44f6-8b4a-659f2874abec,Team Lead,47,56.4,32,4,27,2025-11-15T20:33:44.200658,2022-01-07T20:33:44.200660,2025-11-17T20:33:44.200661
d91ee8c3-835b-f426-a82b-3ab98987ce28,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,8c802c61-3bef-4c64-8842-37a093ebd2f5,2eea7533-4872-4df3-a8af-f70fc92ace5e,Director,142,95.8,26,1,25,2025-11-01T20:33:44.200672,2014-03-20T20:33:44.200674,2025-11-17T20:33:44.200675
0aa40123-5c6b-2404-b77d-4e379beb1f6c,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,cf9519f5-92ec-45a6-90fa-06b83a4f0bed,8b82cb5e-ef51-4787-b574-14fe101537c9,Senior Contributor,41,62.5,1,10,6,2025-10-22T20:33:44.200686,2022-07-06T20:33:44.200688,2025-11-17T20:33:44.200689
db0180e5-d97b-990b-8cd5-170013f42411,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,cf9519f5-92ec-45a6-90fa-06b83a4f0bed,86419da6-a65c-4b39-a5f2-c6172bc5ebc5,Team Lead,136,42.3,30,22,8,2025-10-24T20:33:44.200700,2014-09-16T20:33:44.200702,2025-11-17T20:33:44.200705
4a57f75a-3685-2c28-2111-1f9e3b1ca235,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,f720aefd-80f4-4741-983b-28e1a372a940,4f480d29-4f8f-474e-b71c-206775842961,Individual Contributor,71,94.4,1,8,13,2025-10-22T20:33:44.200716,2020-01-18T20:33:44.200718,2025-11-17T20:33:44.200720
3a106c07-eceb-f2a9-804c-1b47f897e554,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,1f436dfd-fea0-4fed-a6da-3754b2056395,17d1d913-7e52-42bf-96ff-722b58428db5,C-Level,87,65.4,49,9,15,2025-11-08T20:33:44.200730,2018-09-25T20:33:44.200732,2025-11-17T20:33:44.200733
b9af12d2-e086-c2bc-8472-441299820c21,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,d7d41c03-3c0a-465b-991c-b59c064b53fa,1ad6ccc5-fec4-46f4-90ce-6cb2eb220be4,Senior Director,17,78.3,39,14,4,2025-11-14T20:33:44.200746,2024-06-25T20:33:44.200748,2025-11-17T20:33:44.200750
e01afe0b-1927-5824-3da0-15fa6787e1a0,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,f720aefd-80f4-4741-983b-28e1a372a940,739f0cae-5482-481b-9912-fa6e5892fdd7,Individual Contributor,95,77.9,36,7,9,2025-11-08T20:33:44.200761,2018-01-28T20:33:44.200762,2025-11-17T20:33:44.200764
c0c8b8f4-e7c8-7b1a-d53a-85b1cef0d067,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,60230a8d-1608-434c-b149-8dbca9a7301c,bc63ed14-72a6-479c-88e0-96ebde9207de,Director,3,54.4,26,5,5,2025-11-01T20:33:44.200774,2025-08-19T20:33:44.200776,2025-11-17T20:33:44.200777
489472fa-ba93-7832-7447-0e1fd6a6f4d3,1a50d0f7-eedc-4f49-9ea1-3807bebd9947,cf9519f5-92ec-45a6-90fa-06b83a4f0bed,8ad9982c-328f-4cda-b263-f37d152e67c3,C-Level,20,72.6,50,16,35,2025-11-17T20:33:44.200788,2024-03-27T20:33:44.200790,2025-11-17T20:33:44.200791
